Stop Lat,Stop Lon,Category,Day,LRT Direction,Route Proper,Stop Desc,STOP ID,Stop Name Proper,Stop or Station or Rapid,Stop Type,Average Daily Alightings,Average Daily Boardings,Size
37.348569,-121.948044,Frequent,Sunday, ,60,Northbound,60464,Monroe & Franklin,Bus Stop,Bus Stop,12.25,6.5,18.75
37.296855,-121.94975,Frequent,Sunday, ,60,Northbound,62711,Winchester & Colonial,Bus Stop,Bus Stop,13.5,20.75,34.25
37.320966,-121.949997,Frequent,Sunday, ,60,Northbound,62718,Winchester & Olin,Bus Stop,Bus Stop,18.25,5.25,23.5
37.324355,-121.95001,Frequent,Sunday, ,60,Northbound,65907,Winchester & Stevens Creek,Bus Stop,Bus Stop,19.75,9.5,29.25
37.368946,-121.914795,Frequent,Sunday, ,60,Northbound,65867,1st & Metro @ Metro Station,Bus Stop,Bus Stop,100.75,9.5,110.25
37.275172,-121.832119,Frequent,Sunday, ,66,Northbound,61783,Monterey & Skyway,Bus Stop,Bus Stop,0,0,0
37.327472,-121.884005,Frequent,Sunday, ,66,Northbound,63211,1st & Reed,Bus Stop,Bus Stop,0,0.25,0.25
37.399491,-121.902515,Frequent,Sunday, ,66,Northbound,63228,Oakland & Atteberry,Bus Stop,Bus Stop,0,0.25,0.25
37.261532,-121.830791,Frequent,Sunday, ,66,Northbound,63190,Snell & Obert,Bus Stop,Bus Stop,0,0.25,0.25
37.284838,-121.841967,Frequent,Sunday, ,66,Northbound,63196,Monterey & Fehren,Bus Stop,Bus Stop,0,1.5,1.5
37.391003,-121.900827,Frequent,Sunday, ,66,Northbound,63225,Oakland & Silkwood,Bus Stop,Bus Stop,0.25,0,0.25
37.27204,-121.829301,Frequent,Sunday, ,66,Northbound,63194,Skyway & Monterey,Bus Stop,Bus Stop,0.25,0,0.25
37.242323,-121.830593,Frequent,Sunday, ,66,Northbound,63186,Snell & Calero,Bus Stop,Bus Stop,0.25,2.25,2.5
37.455181,-121.906664,Frequent,Sunday, ,66,Northbound,62448,Arizona & Coelho,Bus Stop,Bus Stop,0.5,0,0.5
37.401764,-121.902653,Frequent,Sunday, ,66,Northbound,63229,Oakland & Atteberry Midblock,Bus Stop,Bus Stop,0.5,0,0.5
37.270895,-121.83057,Frequent,Sunday, ,66,Northbound,63193,Skyway & Park Paxton,Bus Stop,Bus Stop,0.75,3,3.75
37.312982,-121.870293,Frequent,Sunday, ,66,Northbound,63205,Monterey & San Jose Avenue,Bus Stop,Bus Stop,0.75,4,4.75
37.282278,-121.83936,Frequent,Sunday, ,66,Northbound,63195,Monterey & Rancho,Bus Stop,Bus Stop,0.75,16.5,17.25
37.347659,-121.884702,Frequent,Sunday, ,66,Northbound,65975,11th & Washington,Bus Stop,Bus Stop,1,0.25,1.25
37.288096,-121.845503,Frequent,Sunday, ,66,Northbound,63197,Monterey & Southside,Bus Stop,Bus Stop,1,13,14
37.37638,-121.895131,Frequent,Sunday, ,66,Northbound,63221,Oakland & Corie,Bus Stop,Bus Stop,1.25,0,1.25
37.451629,-121.900049,Frequent,Sunday, ,66,Northbound,62445,Escuela & Milpitas High School,Bus Stop,Bus Stop,1.25,0.25,1.5
37.272969,-121.829389,Frequent,Sunday, ,66,Northbound,61782,Monterey & Skyway,Bus Stop,Bus Stop,1.25,2.25,3.5
37.290897,-121.848391,Frequent,Sunday, ,66,Northbound,63198,Monterey & Lewis,Bus Stop,Bus Stop,1.25,4,5.25
37.408432,-121.902576,Frequent,Sunday, ,66,Northbound,63231,Main & Cedar,Bus Stop,Bus Stop,1.5,4.5,6
37.26952,-121.833127,Frequent,Sunday, ,66,Northbound,63192,Skyway & Illsley,Bus Stop,Bus Stop,1.5,5.5,7
37.414899,-121.901903,Frequent,Sunday, ,66,Northbound,63234,Main & Great Mall Parkway,Bus Stop,Bus Stop,1.5,9.5,11
37.309066,-121.866398,Frequent,Sunday, ,66,Northbound,65255,Monterey & Stauffer,Bus Stop,Bus Stop,1.75,1.75,3.5
37.385702,-121.897677,Frequent,Sunday, ,66,Northbound,65652,Old Oakland & McKay,Bus Stop,Bus Stop,2,3,5
37.266561,-121.830942,Frequent,Sunday, ,66,Northbound,63191,Snell & Branham,Bus Stop,Bus Stop,2,3,5
37.421947,-121.904597,Frequent,Sunday, ,66,Northbound,63237,Main & Curtis,Bus Stop,Bus Stop,2,4,6
37.295571,-121.853007,Frequent,Sunday, ,66,Northbound,63200,Monterey & Umbarger,Bus Stop,Bus Stop,2,7.75,9.75
37.252206,-121.830698,Frequent,Sunday, ,66,Northbound,63188,Snell & Blossom Hill,Bus Stop,Bus Stop,2,22.75,24.75
37.349724,-121.886242,Frequent,Sunday, ,66,Northbound,65957,11th & Empire,Bus Stop,Bus Stop,2.25,3.75,6
37.237395,-121.830485,Frequent,Sunday, ,66,Northbound,63185,Snell & Santa Teresa,Bus Stop,Bus Stop,2.25,7.25,9.5
37.341609,-121.880197,Frequent,Sunday, ,66,Northbound,65969,11th & Santa Clara,Bus Stop,Bus Stop,2.5,0,2.5
37.410654,-121.902164,Frequent,Sunday, ,66,Northbound,65218,Main & Abel,Bus Stop,Bus Stop,2.5,0.5,3
37.35225,-121.888126,Frequent,Sunday, ,66,Northbound,65959,11th & Jackson,Bus Stop,Bus Stop,2.75,1,3.75
37.387678,-121.899109,Frequent,Sunday, ,66,Northbound,65491,Oakland & Wayne,Bus Stop,Bus Stop,3,4,7
37.306608,-121.863956,Frequent,Sunday, ,66,Northbound,63203,Monterey & Railroad Crossing,Bus Stop,Bus Stop,3,16,19
37.259177,-121.830759,Frequent,Sunday, ,66,Northbound,63189,Snell & Chynoweth,Bus Stop,Bus Stop,3.5,4.25,7.75
37.45392,-121.905942,Frequent,Sunday, ,66,Northbound,62447,Arizona & Washington,Bus Stop,Bus Stop,3.75,0,3.75
37.293388,-121.850955,Frequent,Sunday, ,66,Northbound,63199,Monterey & Lewis,Bus Stop,Bus Stop,3.75,8.25,12
37.43491,-121.910094,Frequent,Sunday, ,66,Northbound,61394,Abel & Penitencia,Bus Stop,Bus Stop,4,2,6
37.356577,-121.891293,Frequent,Sunday, ,66,Northbound,65572,11th & Mission,Bus Stop,Bus Stop,4.25,0.5,4.75
37.301704,-121.859125,Frequent,Sunday, ,66,Northbound,63201,Monterey & Old Tully,Bus Stop,Bus Stop,4.25,7.25,11.5
37.380142,-121.89526,Frequent,Sunday, ,66,Northbound,63222,Oakland & Corie,Bus Stop,Bus Stop,4.5,2.5,7
37.345511,-121.883099,Frequent,Sunday, ,66,Northbound,65974,11th & Julian,Bus Stop,Bus Stop,4.75,3.5,8.25
37.393885,-121.901401,Frequent,Sunday, ,66,Northbound,63226,Oakland & Rock,Bus Stop,Bus Stop,4.75,3.5,8.25
37.360524,-121.890986,Frequent,Sunday, ,66,Northbound,63217,Oakland & Madera,Bus Stop,Bus Stop,4.75,6,10.75
37.311688,-121.869019,Frequent,Sunday, ,66,Northbound,63204,Monterey & Phelan,Bus Stop,Bus Stop,5,5.75,10.75
37.456935,-121.907691,Frequent,Sunday, ,66,Northbound,62449,Arizona & Boulder,Bus Stop,Bus Stop,5.25,0,5.25
37.325925,-121.882812,Frequent,Sunday, ,66,Northbound,63210,1st & Margaret,Bus Stop,Bus Stop,5.75,2.5,8.25
37.374258,-121.894362,Frequent,Sunday, ,66,Northbound,63220,Oakland & Berger,Bus Stop,Bus Stop,5.75,5,10.75
37.322932,-121.880381,Frequent,Sunday, ,66,Northbound,63208,1st & Martha,Bus Stop,Bus Stop,5.75,7.75,13.5
37.426257,-121.905681,Frequent,Sunday, ,66,Northbound,63239,Main & Sinnott,Bus Stop,Bus Stop,6,1.5,7.5
37.404879,-121.902704,Frequent,Sunday, ,66,Northbound,63230,Main & Montague,Bus Stop,Bus Stop,6,3.25,9.25
37.447007,-121.900117,Frequent,Sunday, ,66,Northbound,62444,Escuela & Jacklin,Bus Stop,Bus Stop,6.5,1.5,8
37.324241,-121.881572,Frequent,Sunday, ,66,Northbound,63209,1st & Virginia,Bus Stop,Bus Stop,6.5,9,15.5
37.354035,-121.889453,Frequent,Sunday, ,66,Northbound,65892,11th & Taylor,Bus Stop,Bus Stop,7,6.25,13.25
37.371268,-121.893231,Frequent,Sunday, ,66,Northbound,63219,Oakland & Gish,Bus Stop,Bus Stop,7.25,4.5,11.75
37.396438,-121.901944,Frequent,Sunday, ,66,Northbound,63227,Oakland & Calle Artis,Bus Stop,Bus Stop,8,3.75,11.75
37.419126,-121.903617,Frequent,Sunday, ,66,Northbound,63236,Main & Curtis,Bus Stop,Bus Stop,8.75,3,11.75
37.316843,-121.874156,Frequent,Sunday, ,66,Northbound,63206,1st & Alma,Bus Stop,Bus Stop,8.75,22,30.75
37.315005,-121.872317,Frequent,Sunday, ,66,Northbound,65822,Monterey & Cottage Grove,Bus Stop,Bus Stop,9.5,12,21.5
37.428781,-121.906323,Frequent,Sunday, ,66,Northbound,61391,Main & Serra,Bus Stop,Bus Stop,10,3.25,13.25
37.42506,-121.905375,Frequent,Sunday, ,66,Northbound,63238,Main & Corning,Bus Stop,Bus Stop,14.5,4.25,18.75
37.278648,-121.835631,Frequent,Sunday, ,66,Northbound,61716,Monterey & Senter,Bus Stop,Bus Stop,15.25,33,48.25
37.330901,-121.88654,Frequent,Sunday, ,66,Northbound,63212,1st & San Salvador,Bus Stop,Bus Stop,15.5,8.5,24
37.383258,-121.895976,Frequent,Sunday, ,66,Northbound,63223,Oakland & Brokaw,Bus Stop,Bus Stop,16.5,15,31.5
37.335279,-121.88991,Frequent,Sunday, ,66,Northbound,60609,1st & Santa Clara,Bus Stop,Bus Stop,21,22.5,43.5
37.304085,-121.861436,Frequent,Sunday, ,66,Northbound,63202,Monterey & Tully,Bus Stop,Bus Stop,22.75,52,74.75
37.431306,-121.907048,Frequent,Sunday, ,66,Northbound,61392,Main & Calaveras,Bus Stop,Bus Stop,24.5,6.5,31
37.332972,-121.888183,Frequent,Sunday, ,66,Northbound,60608,1st & Paseo De San Antonio,Bus Stop,Bus Stop,31.75,25.5,57.25
37.319838,-121.877308,Frequent,Sunday, ,66,Northbound,63207,1st & Keyes,Bus Stop,Bus Stop,33.25,35.5,68.75
37.36683,-121.891929,Frequent,Sunday, ,66,Northbound,63218,Oakland & Charles,Bus Stop,Bus Stop,33.5,8,41.5
37.335557,-121.890131,Frequent,Sunday, ,66,Northbound,63213,1st & Santa Clara,Bus Stop,Bus Stop,47,40.25,87.25
37.327208,-121.900463,Frequent,Sunday, ,64A,Northbound,63024,Autumn & Park,Bus Stop,Bus Stop,0,0,0
37.302365,-121.895649,Frequent,Sunday, ,64A,Northbound,63011,Lincoln & California,Bus Stop,Bus Stop,0,0,0
37.291767,-121.888878,Frequent,Sunday, ,64A,Northbound,63005,Lincoln & Lincoln,Bus Stop,Bus Stop,0,1.25,1.25
37.295552,-121.891613,Frequent,Sunday, ,64A,Northbound,63008,Lincoln & Byerley,Bus Stop,Bus Stop,0.25,1,1.25
37.339982,-121.886061,Frequent,Sunday, ,64A,Northbound,65711,6th & Saint John,Bus Stop,Bus Stop,0.25,2.75,3
37.316015,-121.897662,Frequent,Sunday, ,64A,Northbound,63020,Bird & Atlanta,Bus Stop,Bus Stop,0.5,1.25,1.75
37.293726,-121.890229,Frequent,Sunday, ,64A,Northbound,63007,Lincoln & Malone,Bus Stop,Bus Stop,0.5,3,3.5
37.273145,-121.878387,Frequent,Sunday, ,64A,Northbound,63001,Almaden & Chard,Bus Stop,Bus Stop,0.75,0,0.75
37.310565,-121.902481,Frequent,Sunday, ,64A,Northbound,63016,Lincoln & Broadway,Bus Stop,Bus Stop,0.75,1.5,2.25
37.298749,-121.893302,Frequent,Sunday, ,64A,Northbound,63009,Lincoln & Pine,Bus Stop,Bus Stop,0.75,1.5,2.25
37.320482,-121.897389,Frequent,Sunday, ,64A,Northbound,63022,Bird & Virginia,Bus Stop,Bus Stop,0.75,4,4.75
37.287418,-121.885914,Frequent,Sunday, ,64A,Northbound,63003,Lincoln & Mayette,Bus Stop,Bus Stop,1,0.5,1.5
37.318191,-121.897523,Frequent,Sunday, ,64A,Northbound,63021,Bird & Fuller,Bus Stop,Bus Stop,1,1,2
37.263918,-121.876745,Frequent,Sunday, ,64A,Northbound,63000,Almaden & Branham,Bus Stop,Bus Stop,1,7.25,8.25
37.246514,-121.87459,Frequent,Sunday, ,64A,Northbound,62996,Almaden & Via Monte,Bus Stop,Bus Stop,1.5,5,6.5
37.300729,-121.894183,Frequent,Sunday, ,64A,Northbound,63010,Lincoln & Willow Glen,Bus Stop,Bus Stop,1.75,0.5,2.25
37.305201,-121.898616,Frequent,Sunday, ,64A,Northbound,63013,Lincoln & Brace,Bus Stop,Bus Stop,1.75,3.75,5.5
37.249632,-121.874931,Frequent,Sunday, ,64A,Northbound,62997,Almaden & Blossom Hill,Bus Stop,Bus Stop,2.25,9.5,11.75
37.243139,-121.874651,Frequent,Sunday, ,64A,Northbound,62995,Almaden & Coleman,Bus Stop,Bus Stop,2.5,4.25,6.75
37.30327,-121.896724,Frequent,Sunday, ,64A,Northbound,63012,Lincoln & Minnesota,Bus Stop,Bus Stop,3.25,3.25,6.5
37.277363,-121.879519,Frequent,Sunday, ,64A,Northbound,63002,Almaden & Foxworthy,Bus Stop,Bus Stop,6.25,11.5,17.75
37.252167,-121.875222,Frequent,Sunday, ,64A,Northbound,62998,Almaden & Foxchase,Bus Stop,Bus Stop,7,25,32
37.259726,-121.876079,Frequent,Sunday, ,64A,Northbound,62999,Almaden & Chynoweth,Bus Stop,Bus Stop,7.25,42.5,49.75
37.289527,-121.887362,Frequent,Sunday, ,64A,Northbound,63004,Lincoln & Curtner,Bus Stop,Bus Stop,11.5,8,19.5
37.325184,-121.900532,Frequent,Sunday, ,64A,Northbound,63023,Montgomery & San Carlos,Bus Stop,Bus Stop,12.25,2,14.25
37.308789,-121.901197,Frequent,Sunday, ,64A,Northbound,63015,Lincoln & Willow,Bus Stop,Bus Stop,14.5,14.75,29.25
37.374389,-121.837961,Frequent,Sunday, ,64A,Northbound,65583,Francis & McKee,Bus Stop,Bus Stop,30,0.25,30.25
37.339011,-121.885381,Frequent,Sunday, ,64A,Northbound,65840,6th & Santa Clara,Bus Stop,Bus Stop,33,53,86
37.378196,-121.977553,Frequent,Sunday, ,57,Northbound,61907,Bowers & Central,Bus Stop,Bus Stop,0,0,0
37.268469,-121.993313,Frequent,Sunday, ,57,Northbound,62496,Quito & Montpere,Bus Stop,Bus Stop,0,0,0
37.330642,-121.974652,Frequent,Sunday, ,57,Northbound,62512,Kiely & Pruneridge,Bus Stop,Bus Stop,0,0.25,0.25
37.280498,-121.994212,Frequent,Sunday, ,57,Northbound,62499,Quito & Baylor,Bus Stop,Bus Stop,0,0.75,0.75
37.276378,-121.994091,Frequent,Sunday, ,57,Northbound,62498,Quito & McCoy,Bus Stop,Bus Stop,0,0.75,0.75
37.33312,-121.973831,Frequent,Sunday, ,57,Northbound,62513,Kiely & Forbes,Bus Stop,Bus Stop,0,1,1
37.272452,-121.993754,Frequent,Sunday, ,57,Northbound,62497,Quito & Westmont,Bus Stop,Bus Stop,0,1.75,1.75
37.396628,-121.977687,Frequent,Sunday, ,57,Northbound,62524,Great America & Patrick Henry,Bus Stop,Bus Stop,0.25,0,0.25
37.285478,-121.994358,Frequent,Sunday, ,57,Northbound,62501,Quito & Northlawn,Bus Stop,Bus Stop,0.25,0.75,1
37.298155,-121.984432,Frequent,Sunday, ,57,Northbound,62503,Saratoga & Latimer,Bus Stop,Bus Stop,0.5,0.5,1
37.311686,-121.977163,Frequent,Sunday, ,57,Northbound,62507,Saratoga & Manzanita,Bus Stop,Bus Stop,0.5,0.75,1.25
37.335763,-121.974866,Frequent,Sunday, ,57,Northbound,62514,Kiely & Toledo,Bus Stop,Bus Stop,0.5,1,1.5
37.29417,-121.988977,Frequent,Sunday, ,57,Northbound,62234,Saratoga & Graves,Bus Stop,Bus Stop,0.5,6.75,7.25
37.400775,-121.977522,Frequent,Sunday, ,57,Northbound,62525,Great America & Old Glory,Bus Stop,Bus Stop,0.75,0,0.75
37.289928,-121.993854,Frequent,Sunday, ,57,Northbound,62502,Saratoga & Quito,Bus Stop,Bus Stop,1,0.5,1.5
37.326895,-121.974672,Frequent,Sunday, ,57,Northbound,62511,Kiely & Mauricia,Bus Stop,Bus Stop,1,1.5,2.5
37.403968,-121.984177,Frequent,Sunday, ,57,Northbound,62530,Patrick Henry & Tasman,Bus Stop,Bus Stop,1.25,0,1.25
37.34511,-121.977507,Frequent,Sunday, ,57,Northbound,62515,Kiely & Benton,Bus Stop,Bus Stop,1.25,0.75,2
37.36351,-121.975486,Frequent,Sunday, ,57,Northbound,62519,Bowers & Monroe,Bus Stop,Bus Stop,1.25,2.75,4
37.304728,-121.9787,Frequent,Sunday, ,57,Northbound,62505,Saratoga & Mitzi,Bus Stop,Bus Stop,1.25,4,5.25
37.301255,-121.981136,Frequent,Sunday, ,57,Northbound,62504,Saratoga & Payne,Bus Stop,Bus Stop,1.5,4.25,5.75
37.34926,-121.97753,Frequent,Sunday, ,57,Northbound,62516,Kiely & El Sobrante,Bus Stop,Bus Stop,1.75,0.5,2.25
37.292359,-121.991062,Frequent,Sunday, ,57,Northbound,62233,Saratoga & Campbell,Bus Stop,Bus Stop,1.75,18.25,20
37.373764,-121.977599,Frequent,Sunday, ,57,Northbound,62521,Bowers & Walsh,Bus Stop,Bus Stop,2.25,0.25,2.5
37.308935,-121.977362,Frequent,Sunday, ,57,Northbound,62506,Saratoga & Williams,Bus Stop,Bus Stop,2.25,7.5,9.75
37.360988,-121.975656,Frequent,Sunday, ,57,Northbound,61326,Bowers & Cabrillo,Bus Stop,Bus Stop,2.5,0,2.5
37.356065,-121.977641,Frequent,Sunday, ,57,Northbound,62518,Bowers & Warburton,Bus Stop,Bus Stop,2.5,0.5,3
37.341571,-121.977478,Frequent,Sunday, ,57,Northbound,61487,Kiely & Kaiser,Bus Stop,Bus Stop,2.5,1.75,4.25
37.367573,-121.97622,Frequent,Sunday, ,57,Northbound,62520,Bowers & Chromite,Bus Stop,Bus Stop,3.25,1.25,4.5
37.314577,-121.976495,Frequent,Sunday, ,57,Northbound,62508,Saratoga & Blackford,Bus Stop,Bus Stop,3.25,4.5,7.75
37.320226,-121.972972,Frequent,Sunday, ,57,Northbound,62509,Kiely & Saratoga,Bus Stop,Bus Stop,4.5,5,9.5
37.381142,-121.977561,Frequent,Sunday, ,57,Northbound,62522,Bowers & Scott,Bus Stop,Bus Stop,6.75,2.25,9
37.338837,-121.976862,Frequent,Sunday, ,57,Northbound,61486,Kiely & Homestead,Bus Stop,Bus Stop,8,11.25,19.25
37.323679,-121.975138,Frequent,Sunday, ,57,Northbound,62510,Kiely & Stevens Creek,Bus Stop,Bus Stop,11,9.75,20.75
37.393531,-121.976926,Frequent,Sunday, ,57,Northbound,61933,Great America & Mission College,Bus Stop,Bus Stop,12.5,0.75,13.25
37.353205,-121.977504,Frequent,Sunday, ,57,Northbound,62517,Bowers & El Camino Real,Bus Stop,Bus Stop,19,16.75,35.75
37.255473,-121.950301,Frequent,Sunday, ,61,Northbound,62801,Bascom & Apsis,Bus Stop,Bus Stop,0,0,0
37.267715,-121.931377,Frequent,Sunday, ,61,Northbound,62810,Union & Foxworthy,Bus Stop,Bus Stop,0,0,0
37.27837,-121.931765,Frequent,Sunday, ,61,Northbound,60976,Bascom at the Unemployment Office,Bus Stop,Bus Stop,0,0.25,0.25
37.282114,-121.931491,Frequent,Sunday, ,61,Northbound,60978,Bascom & Apricot,Bus Stop,Bus Stop,0,0.5,0.5
37.26349,-121.943239,Frequent,Sunday, ,61,Northbound,62804,Bascom & Shelley,Bus Stop,Bus Stop,0,0.5,0.5
37.260681,-121.945821,Frequent,Sunday, ,61,Northbound,62803,Bascom & Woodard,Bus Stop,Bus Stop,0,0.75,0.75
37.2648,-121.93134,Frequent,Sunday, ,61,Northbound,62809,Union & Cambriana,Bus Stop,Bus Stop,0,1,1
37.273003,-121.93501,Frequent,Sunday, ,61,Northbound,62812,Bascom & Curtner,Bus Stop,Bus Stop,0,1.25,1.25
37.269049,-121.938336,Frequent,Sunday, ,61,Northbound,62805,Bascom & Jewell,Bus Stop,Bus Stop,0,1.75,1.75
37.253557,-121.95188,Frequent,Sunday, ,61,Northbound,62800,Bascom & Samaritan,Bus Stop,Bus Stop,0,1.75,1.75
37.266876,-121.940158,Frequent,Sunday, ,61,Northbound,61688,Bascom & Camden,Bus Stop,Bus Stop,0,6,6
37.344458,-121.913099,Frequent,Sunday, ,61,Northbound,61627,Coleman & Emory,Bus Stop,Bus Stop,0.25,0,0.25
37.258773,-121.93124,Frequent,Sunday, ,61,Northbound,62806,Union & Stratford,Bus Stop,Bus Stop,0.25,1.75,2
37.305061,-121.931568,Frequent,Sunday, ,61,Northbound,62818,Bascom & Downing,Bus Stop,Bus Stop,0.25,2.5,2.75
37.280387,-121.931493,Frequent,Sunday, ,61,Northbound,60977,Bascom & Dry Creek,Bus Stop,Bus Stop,0.25,3.75,4
37.260902,-121.931285,Frequent,Sunday, ,61,Northbound,62807,Union & Woodard,Bus Stop,Bus Stop,0.5,1,1.5
37.28462,-121.931499,Frequent,Sunday, ,61,Northbound,60979,Bascom & El Solyo,Bus Stop,Bus Stop,0.5,3.25,3.75
37.271668,-121.932415,Frequent,Sunday, ,61,Northbound,62811,Union & Lantz,Bus Stop,Bus Stop,0.75,0.25,1
37.32555,-121.931848,Frequent,Sunday, ,61,Northbound,62826,Bascom & Olive,Bus Stop,Bus Stop,0.75,0.5,1.25
37.320272,-121.931711,Frequent,Sunday, ,61,Northbound,62823,Bascom & Scott,Bus Stop,Bus Stop,0.75,0.75,1.5
37.262135,-121.931309,Frequent,Sunday, ,61,Northbound,62808,Union & Camden,Bus Stop,Bus Stop,0.75,6.75,7.5
37.299192,-121.931528,Frequent,Sunday, ,61,Northbound,62816,Bascom & Pamlar,Bus Stop,Bus Stop,1,2,3
37.258373,-121.947908,Frequent,Sunday, ,61,Northbound,62802,Bascom & White Oaks,Bus Stop,Bus Stop,1,2.75,3.75
37.31822,-121.931688,Frequent,Sunday, ,61,Northbound,62822,Bascom & Basile,Bus Stop,Bus Stop,1.25,0.5,1.75
37.29649,-121.931518,Frequent,Sunday, ,61,Northbound,62815,Bascom & Hamilton,Bus Stop,Bus Stop,2,3.25,5.25
37.306582,-121.931599,Frequent,Sunday, ,61,Northbound,62819,Bascom & Leon,Bus Stop,Bus Stop,2,3.25,5.25
37.274916,-121.933426,Frequent,Sunday, ,61,Northbound,60975,Bascom & Elden,Bus Stop,Bus Stop,2,5.75,7.75
37.327121,-121.931897,Frequent,Sunday, ,61,Northbound,62827,Bascom & Forest,Bus Stop,Bus Stop,2.5,2.25,4.75
37.301804,-121.931547,Frequent,Sunday, ,61,Northbound,62817,Bascom & Stokes,Bus Stop,Bus Stop,2.75,4.75,7.5
37.315202,-121.931671,Frequent,Sunday, ,61,Northbound,62821,Bascom & Renova,Bus Stop,Bus Stop,3,9,12
37.273341,-121.933135,Frequent,Sunday, ,61,Northbound,60974,Union & Curtner,Bus Stop,Bus Stop,3.25,8.75,12
37.287416,-121.931508,Frequent,Sunday, ,61,Northbound,62813,Bascom & Campbell,Bus Stop,Bus Stop,3.5,11,14.5
37.342747,-121.911155,Frequent,Sunday, ,61,Northbound,61626,Coleman & Taylor,Bus Stop,Bus Stop,6,6.5,12.5
37.291717,-121.931504,Frequent,Sunday, ,61,Northbound,62814,Bascom & Campisi,Bus Stop,Bus Stop,6.25,12.75,19
37.321915,-121.931729,Frequent,Sunday, ,61,Northbound,62824,Bascom & Elliott,Bus Stop,Bus Stop,11,1.25,12.25
37.311054,-121.931625,Frequent,Sunday, ,61,Northbound,60815,Bascom & Fruitdale,Bus Stop,Bus Stop,12.25,19,31.25
37.323769,-121.93183,Frequent,Sunday, ,61,Northbound,62825,Bascom & San Carlos,Bus Stop,Bus Stop,20.75,10,30.75
37.319082,-121.760581,Local,Sunday, ,39,Northbound,65595,Murillo & Aborn,Bus Stop,Bus Stop,0,0,0
37.321053,-121.762413,Local,Sunday, ,39,Northbound,65594,Murillo & Rose Terrasse,Bus Stop,Bus Stop,0,0,0
37.310216,-121.771846,Local,Sunday, ,39,Northbound,65737,Ruby & Capelaw,Bus Stop,Bus Stop,0,0,0
37.293207,-121.766662,Local,Sunday, ,39,Northbound,61246,San Felipe & Harvest Estates,Bus Stop,Bus Stop,0,0.5,0.5
37.295956,-121.768688,Local,Sunday, ,39,Northbound,61247,San Felipe & Old Estates,Bus Stop,Bus Stop,0,0.5,0.5
37.301561,-121.773445,Local,Sunday, ,39,Northbound,61255,San Felipe & Yerba Buena,Bus Stop,Bus Stop,0,0.75,0.75
37.297903,-121.770128,Local,Sunday, ,39,Northbound,65021,San Felipe & Evergreen Community Center,Bus Stop,Bus Stop,0,1.25,1.25
37.314738,-121.774398,Local,Sunday, ,39,Northbound,65535,Ruby & Evergreen Village Square,Bus Stop,Bus Stop,0.25,9.25,9.5
37.312693,-121.773009,Local,Sunday, ,39,Northbound,65738,Ruby & Cortana,Bus Stop,Bus Stop,1,0.75,1.75
37.326284,-121.766461,Local,Sunday, ,39,Northbound,65591,Murillo & Chaboya,Bus Stop,Bus Stop,1.25,16.75,18
37.392101,-122.114047,Local,Sunday, ,40,Northbound,60689,San Antonio & Arbuelo,Bus Stop,Bus Stop,0,0,0
37.397023,-122.114152,Local,Sunday, ,40,Northbound,60690,San Antonio & Portola,Bus Stop,Bus Stop,0,0,0
37.400785,-122.108296,Local,Sunday, ,40,Northbound,65541,Showers & Latham,Bus Stop,Bus Stop,0,0,0
37.388087,-122.114043,Local,Sunday, ,40,Northbound,60688,San Antonio & Yerba Buena,Bus Stop,Bus Stop,0,0.25,0.25
37.385279,-122.114049,Local,Sunday, ,40,Northbound,60687,San Antonio & Almond,Bus Stop,Bus Stop,0,0.5,0.5
37.377041,-122.114065,Local,Sunday, ,40,Northbound,60684,San Antonio & Pepper,Bus Stop,Bus Stop,0,0.5,0.5
37.375606,-122.114105,Local,Sunday, ,40,Northbound,60683,San Antonio & Lyell,Bus Stop,Bus Stop,0,0.75,0.75
37.382634,-122.114029,Local,Sunday, ,40,Northbound,60686,San Antonio & Angela,Bus Stop,Bus Stop,0,1,1
37.379942,-122.114076,Local,Sunday, ,40,Northbound,60685,San Antonio & Hillview,Bus Stop,Bus Stop,0,6,6
37.406641,-122.095221,Local,Sunday, ,40,Northbound,61890,Rengstorff & Montecito,Bus Stop,Bus Stop,0.5,0.5,1
37.399588,-122.099479,Local,Sunday, ,40,Northbound,61887,Rengstorff & California,Bus Stop,Bus Stop,0.5,4,4.5
37.408996,-122.093855,Local,Sunday, ,40,Northbound,61531,Rengstorff & San Luis,Bus Stop,Bus Stop,0.75,0,0.75
37.401557,-122.098297,Local,Sunday, ,40,Northbound,61888,Rengstorff & Stanford,Bus Stop,Bus Stop,0.75,1.25,2
37.404152,-122.096691,Local,Sunday, ,40,Northbound,61889,Rengstorff & Central,Bus Stop,Bus Stop,1.75,1.5,3.25
37.410992,-122.092679,Local,Sunday, ,40,Northbound,61891,Rengstorff & San Ramon,Bus Stop,Bus Stop,2,0.75,2.75
37.39954,-122.109657,Local,Sunday, ,40,Northbound,65540,Showers & El Camino,Bus Stop,Bus Stop,2.5,17.25,19.75
37.414066,-122.092513,Local,Sunday, ,40,Northbound,61892,Rengstorff & Old Middlefield,Bus Stop,Bus Stop,3,0.25,3.25
37.41837,-122.093071,Local,Sunday, ,40,Northbound,61893,Rengstorff & Leghorn,Bus Stop,Bus Stop,8.25,1.5,9.75
37.010411,-121.55557,Local,Sunday, ,84,Northbound,65689,Camino Arroyo & Gilman,Bus Stop,Bus Stop,0,0,0
