060855033131001,060855033131001,060855033131002,+37.3286297,-121.7699739,68,0
060855033131002,060855033131002,060855033131002,+37.3288634,-121.7730640,232,0
060855033131003,060855033131003,060855033131003,+37.3270983,-121.7770803,255,12
060855033131004,060855033131004,060855033131005,+37.3280173,-121.7748624,60,3
060855033131005,060855033131005,060855033131005,+37.3275747,-121.7724262,156,0
060855033131006,060855033131006,060855033131011,+37.3273420,-121.7689820,152,17
060855033131007,060855033131007,060855033131011,+37.3259578,-121.7711233,47,0
060855033131008,060855033131008,060855033131011,+37.3264420,-121.7723663,68,0
060855033131009,060855033131009,060855033131011,+37.3269794,-121.7804426,66,0
060855033131010,060855033131010,060855033131011,+37.3259071,-121.7804669,79,0
060855033131011,060855033131011,060855033131011,+37.3263495,-121.7793235,48,0
060855033131012,060855033131012,060855033132000,+37.3270695,-121.7751043,98,1
060855033132000,060855033132000,060855033132000,+37.3314339,-121.7659206,0,0
060855033132001,060855033132001,060855033132001,+37.3301303,-121.7670158,80,1
060855033132002,060855033132002,060855033132003,+37.3303940,-121.7688207,61,1
060855033132003,060855033132003,060855033132003,+37.3319663,-121.7709345,20,0
060855033132004,060855033132004,060855033132004,+37.3312698,-121.7736957,117,2
060855033132005,060855033132005,060855033132005,+37.3321457,-121.7739564,148,1
060855033132006,060855033132006,060855033132006,+37.3328210,-121.7750705,129,1
060855033132007,060855033132007,060855033132007,+37.3317733,-121.7772886,82,1
060855033132008,060855033132008,060855033132008,+37.3308933,-121.7766038,114,5
060855033132009,060855033132009,060855033132009,+37.3310046,-121.7792481,74,1
060855033132010,060855033132010,060855033132013,+37.3314394,-121.7811667,78,7
060855033132011,060855033132011,060855033132013,+37.3298937,-121.7809456,130,0
060855033132012,060855033132012,060855033132013,+37.3287718,-121.7796404,140,0
060855033132013,060855033132013,060855033132013,+37.3297238,-121.7764213,145,0
060855033132014,060855033132014,060855033132014,+37.3306156,-121.7731648,104,10
060855033132015,060855033132015,060855033132015,+37.3310236,-121.7702012,84,1
060855033132016,060855033132016,060855033132016,+37.3299356,-121.7727852,103,1
060855033132017,060855033132017,060855033132017,+37.3278680,-121.7800842,117,3
060855033133000,060855033133000,060855033133001,+37.3384610,-121.7806319,79,2
060855033133001,060855033133001,060855033133001,+37.3382347,-121.7833365,177,0
060855033133002,060855033133002,060855033133003,+37.3370099,-121.7823548,138,6
060855033133003,060855033133003,060855033133003,+37.3359871,-121.7776031,173,0
060855033133004,060855033133004,060855033133005,+37.3374913,-121.7775706,0,1
060855033133005,060855033133005,060855033133005,+37.3357340,-121.7824022,108,0
060855033133006,060855033133006,060855033133007,+37.3350140,-121.7812325,42,6
060855033133007,060855033133007,060855033133007,+37.3334292,-121.7816683,301,0
060855033133008,060855033133008,060855033133008,+37.3339168,-121.7783206,241,2
060855033133009,060855033133009,060855033133010,+37.3328028,-121.7792936,6,1
060855033133010,060855033133010,060855033133010,+37.3337877,-121.7753792,118,0
060855033151000,060855033151000,060855033151000,+37.3240148,-121.7978626,100,165
060855033151001,060855033151001,060855033151001,+37.3229285,-121.7993350,275,25
060855033151002,060855033151002,060855033151002,+37.3241931,-121.8008703,263,1
060855033151003,060855033151003,060855033151003,+37.3236124,-121.8022047,169,2
060855033151004,060855033151004,060855033151004,+37.3237521,-121.8035729,204,4
060855033151005,060855033151005,060855033151005,+37.3239303,-121.8048700,209,2
060855033151006,060855033151006,060855033151006,+37.3220893,-121.7983986,208,8
060855033151007,060855033151007,060855033151007,+37.3212105,-121.8012265,277,2
060855033151008,060855033151008,060855033151008,+37.3214274,-121.8049576,196,1
060855033151009,060855033151009,060855033151009,+37.3195444,-121.8019780,270,2
060855033152000,060855033152000,060855033152000,+37.3202628,-121.7964464,234,4
060855033152001,060855033152001,060855033152002,+37.3201983,-121.7972523,87,89
060855033152002,060855033152002,060855033152002,+37.3198420,-121.7991741,167,0
060855033152003,060855033152003,060855033152003,+37.3173458,-121.7985071,188,8
060855033152004,060855033152004,060855033152006,+37.3177057,-121.7973354,121,1
060855033152005,060855033152005,060855033152006,+37.3180058,-121.7962325,112,0
060855033152006,060855033152006,060855033152006,+37.3182857,-121.7950090,73,0
060855033152007,060855033152007,060855033152007,+37.3145553,-121.7930253,193,325
060855033152008,060855033152008,060855033152008,+37.3153758,-121.7950951,105,3
060855033152009,060855033152009,060855033153000,+37.3172150,-121.7999740,0,1
060855033153000,060855033153000,060855033153000,+37.3203040,-121.8055345,145,0
060855033153001,060855033153001,060855033153003,+37.3210225,-121.8066920,15,1
060855033153002,060855033153002,060855033153003,+37.3204751,-121.8068926,13,0
060855033153003,060855033153003,060855033153003,+37.3187477,-121.8047354,53,0
060855033153004,060855033153004,060855033153005,+37.3189759,-121.8053419,61,5
060855033153005,060855033153005,060855033153005,+37.3193101,-121.8060262,90,0
060855033153006,060855033153006,060855033153007,+37.3212782,-121.8072291,45,5
060855033153007,060855033153007,060855033153007,+37.3159388,-121.8033796,396,0
060855033153008,060855033153008,060855033153008,+37.3171764,-121.8029991,119,9
060855033153009,060855033153009,060855033153009,+37.3161250,-121.7998478,192,3
060855033153010,060855033153010,060855033153010,+37.3153778,-121.7997967,178,5
060855033153011,060855033153011,060855033153012,+37.3142683,-121.7981438,143,8
060855033153012,060855033153012,060855033153012,+37.3137971,-121.8003185,187,0
060855033153013,060855033153013,060855033153013,+37.3138328,-121.8019145,166,6
060855033153014,060855033153014,060855033153014,+37.3129087,-121.8045493,263,5
060855033153015,060855033153015,060855033153015,+37.3141840,-121.8064115,870,4
060855033153016,060855033153016,060855033153017,+37.3130892,-121.8058552,411,1
060855033153017,060855033153017,060855033153017,+37.3180686,-121.8072585,163,0
060855033153018,060855033153018,060855033153018,+37.3192131,-121.8066021,85,3
060855033153019,060855033153019,060855033153019,+37.3191733,-121.8071789,95,1
060855033153020,060855033153020,060855033153022,+37.3165439,-121.8050318,55,10
060855033153021,060855033153021,060855033153022,+37.3167224,-121.8057199,105,0
060855033153022,060855033153022,060855033153022,+37.3168319,-121.8066367,129,0
060855033153023,060855033153023,060855033153023,+37.3135992,-121.7988260,51,1
060855033211000,060855033211000,060855033211001,+37.3408815,-121.8054190,0,3
060855033211001,060855033211001,060855033211001,+37.3372183,-121.8025616,0,0
060855033211002,060855033211002,060855033211009,+37.3388199,-121.8046473,0,5
060855033211003,060855033211003,060855033211009,+37.3382967,-121.8056881,0,0
060855033211004,060855033211004,060855033211009,+37.3351775,-121.8135635,0,0
060855033211005,060855033211005,060855033211009,+37.3338254,-121.8145096,0,0
060855033211006,060855033211006,060855033211009,+37.3332503,-121.8107397,0,0
060855033211007,060855033211007,060855033211009,+37.3335545,-121.8081992,0,0
060855033211008,060855033211008,060855033211009,+37.3333331,-121.8064406,0,0
060855033211009,060855033211009,060855033211009,+37.3342041,-121.8015128,264,0
060855033211010,060855033211010,060855033211010,+37.3320129,-121.8050669,444,21
060855033211011,060855033211011,060855033211011,+37.3313364,-121.8061395,233,6
060855033211012,060855033211012,060855033211012,+37.3313711,-121.8025895,353,9
060855033211013,060855033211013,060855033211013,+37.3316961,-121.8004483,314,25
060855033211014,060855033211014,060855033211014,+37.3308228,-121.8073556,347,4
060855033211015,060855033211015,060855033212003,+37.3362197,-121.8080053,0,13
060855033211016,060855033211016,060855033212003,+37.3344107,-121.8052927,0,0
060855033211017,060855033211017,060855033212003,+37.3338638,-121.8080830,0,0
060855033211018,060855033211018,060855033212003,+37.3326186,-121.8100555,0,0
060855033212000,060855033212000,060855033212003,+37.3296644,-121.7990143,52,0
060855033212001,060855033212001,060855033212003,+37.3295074,-121.7997364,61,0
060855033212002,060855033212002,060855033212003,+37.3292661,-121.8005334,83,0
060855033212003,060855033212003,060855033212003,+37.3279823,-121.8054035,356,0
060855033212004,060855033212004,060855033212005,+37.3290102,-121.8031731,211,12
060855033212005,060855033212005,060855033212005,+37.3284066,-121.8081479,315,0
060855033212006,060855033212006,060855033212006,+37.3311040,-121.8102135,43,253
060855033212007,060855033212007,060855033212007,+37.3308552,-121.8088850,76,2
060855033212008,060855033212008,060855033212008,+37.3298309,-121.8091423,103,4
060855033212009,060855033212009,060855033212009,+37.3316038,-121.8087343,53,3
060855033212010,060855033212010,060855033212011,+37.3307906,-121.8107298,0,91
060855033212011,060855033212011,060855033212011,+37.3312111,-121.8114484,0,0
060855033212012,060855033212012,060855033212012,+37.3325804,-121.8122777,0,169
060855033212013,060855033212013,060855033212013,+37.3278510,-121.8003143,426,8
060855033212014,060855033212014,060855033212014,+37.3255585,-121.8066091,143,4
060855033212015,060855033212015,060855033212016,+37.3256768,-121.8054376,85,6
060855033212016,060855033212016,060855033212016,+37.3266406,-121.8021505,98,0
060855033212017,060855033212017,060855033212017,+37.3260607,-121.8037104,273,4
060855033212018,060855033212018,060855033212018,+37.3265470,-121.8007900,271,3
060855033212019,060855033212019,060855033212019,+37.3256739,-121.7978524,54,32
060855033221000,060855033221000,060855033221001,+37.3467586,-121.8033137,91,42
060855033221001,060855033221001,060855033221001,+37.3462101,-121.8026703,130,0
060855033221002,060855033221002,060855033221002,+37.3456710,-121.8020592,109,1
060855033221003,060855033221003,060855033221003,+37.3451223,-121.8007462,182,5
060855033221004,060855033221004,060855033221004,+37.3433750,-121.8048732,200,4
060855033221005,060855033221005,060855033221005,+37.3439610,-121.8053840,179,5
060855033221006,060855033221006,060855033221006,+37.3447676,-121.8054821,142,2
060855033221007,060855033221007,060855033221007,+37.3449150,-121.8066121,215,4
060855033222000,060855033222000,060855033222002,+37.3447134,-121.7981560,0,4
060855033222001,060855033222001,060855033222002,+37.3444860,-121.7986253,14,0
060855033222002,060855033222002,060855033222002,+37.3421435,-121.8037608,275,0
060855033222003,060855033222003,060855033222003,+37.3430687,-121.8028199,193,3
060855033222004,060855033222004,060855033222004,+37.3443656,-121.8002259,122,6
060855033222005,060855033222005,060855033222005,+37.3439170,-121.8013953,73,50
060855033222006,060855033222006,060855033222007,+37.3399125,-121.7996397,27,3
060855033222007,060855033222007,060855033222007,+37.3367143,-121.7951489,51,0
060855033222008,060855033222008,060855033222008,+37.3414539,-121.7960584,150,4
060855033222009,060855033222009,060855033222009,+37.3405045,-121.7932702,155,2
060855033222010,060855033222010,060855033222012,+37.3407415,-121.7958464,124,2
060855033222011,060855033222011,060855033222012,+37.3401873,-121.7952291,116,0
060855033222012,060855033222012,060855033222012,+37.3395287,-121.7948636,103,0
060855033222013,060855033222013,060855033222013,+37.3388850,-121.7944820,77,2
060855033222014,060855033222014,060855033222014,+37.3383625,-121.7936767,124,2
060855033222015,060855033222015,060855033222015,+37.3376080,-121.7932213,114,8
060855033222016,060855033222016,060855033223001,+37.3384156,-121.8030031,0,11
060855033223000,060855033223000,060855033223001,+37.3451323,-121.7906679,74,0
060855033223001,060855033223001,060855033223001,+37.3441077,-121.7921657,199,0
060855033223002,060855033223002,060855033223003,+37.3437508,-121.7935767,148,1
060855033223003,060855033223003,060855033223003,+37.3430582,-121.7947244,95,0
060855033223004,060855033223004,060855033223004,+37.3426252,-121.7919526,168,5
060855033223005,060855033223005,060855033223005,+37.3394372,-121.7912834,118,74
060855033223006,060855033223006,060855033223007,+37.3408970,-121.7897781,214,2
060855033223007,060855033223007,060855033223007,+37.3394160,-121.7882697,79,0
060855033223008,060855033223008,060855033223008,+37.3387108,-121.7876560,112,5
060855033231000,060855033231000,060855033231000,+37.3381079,-121.7858915,103,1
060855033231001,060855033231001,060855033231001,+37.3373537,-121.7871998,203,2
060855033231002,060855033231002,060855033231003,+37.3369942,-121.7903698,112,5
060855033231003,060855033231003,060855033231003,+37.3362197,-121.7894191,168,0
060855033231004,060855033231004,060855033231004,+37.3360263,-121.7859478,152,3
060855033231005,060855033231005,060855033231005,+37.3337847,-121.7851618,265,9
060855033231006,060855033231006,060855033231006,+37.3345272,-121.7879766,168,3
060855033231007,060855033231007,060855033231008,+37.3352026,-121.7894962,96,1
060855033231008,060855033231008,060855033231008,+37.3318651,-121.7860943,132,0
060855033231009,060855033231009,060855033231009,+37.3326689,-121.7871660,65,2
060855033231010,060855033231010,060855033231010,+37.3334674,-121.7887751,222,5
060855033231011,060855033231011,060855033231012,+37.3323465,-121.7889578,53,1
060855033231012,060855033231012,060855033231012,+37.3316514,-121.7887671,64,0
060855033231013,060855033231013,060855033231015,+37.3320125,-121.7869640,52,1
060855033231014,060855033231014,060855033231015,+37.3323925,-121.7836519,42,0
060855033231015,060855033231015,060855033231015,+37.3335759,-121.7839817,37,0
060855033231016,060855033231016,060855033231016,+37.3309628,-121.7884952,65,6
060855033232000,060855033232000,060855033232000,+37.3365344,-121.7928399,156,16
060855033232001,060855033232001,060855033232001,+37.3355818,-121.7925823,107,2
060855033232002,060855033232002,060855033232002,+37.3345269,-121.7921214,193,4
060855033232003,060855033232003,060855033232003,+37.3351951,-121.7949280,235,3
060855033232004,060855033232004,060855033232004,+37.3348420,-121.7956726,90,2
060855033232005,060855033232005,060855033232006,+37.3350687,-121.7970540,98,1
060855033232006,060855033232006,060855033232006,+37.3345932,-121.7984379,165,0
060855033232007,060855033232007,060855033232007,+37.3350452,-121.7993821,128,1
060855033232008,060855033232008,060855033232008,+37.3328826,-121.7954517,167,5
060855033232009,060855033232009,060855033232009,+37.3333915,-121.7986223,242,6
060855033232010,060855033232010,060855033232010,+37.3326295,-121.7986863,179,1
060855033232011,060855033232011,060855033232011,+37.3325621,-121.7932196,126,71
060855033232012,060855033232012,060855033232012,+37.3329730,-121.7909193,277,17
060855033232013,060855033232013,060855033232013,+37.3303323,-121.7918842,186,2
060855033232014,060855033232014,060855033232014,+37.3301838,-121.7954807,111,9
060855033232015,060855033232015,060855033232015,+37.3297634,-121.7975390,74,352
060855033232016,060855033232016,060855033232017,+37.3313244,-121.7986344,80,2
060855033232017,060855033232017,060855033232017,+37.3314775,-121.7976173,75,0
060855033241000,060855033241000,060855033241000,+37.3292490,-121.7915080,226,1
060855033241001,060855033241001,060855033241001,+37.3284800,-121.7946355,343,9
060855033241002,060855033241002,060855033241004,+37.3279431,-121.7972453,142,3
060855033241003,060855033241003,060855033241004,+37.3252778,-121.7966793,102,0
060855033241004,060855033241004,060855033241004,+37.3260486,-121.7953770,190,0
060855033241005,060855033241005,060855033241005,+37.3270686,-121.7941870,256,3
060855033241006,060855033241006,060855033241006,+37.3278495,-121.7906910,165,88
060855033241007,060855033241007,060855033241007,+37.3264008,-121.7878773,169,1
060855033241008,060855033241008,060855033241009,+37.3257186,-121.7888128,122,5
060855033241009,060855033241009,060855033241009,+37.3253528,-121.7929688,265,0
060855033241010,060855033241010,060855033241010,+37.3260638,-121.7913964,145,2
060855033242000,060855033242000,060855033242000,+37.3305573,-121.7850433,183,6
060855033242001,060855033242001,060855033242001,+37.3302267,-121.7884794,138,4
060855033242002,060855033242002,060855033242003,+37.3293410,-121.7875407,169,1
060855033242003,060855033242003,060855033242003,+37.3294200,-121.7845748,82,0
060855033242004,060855033242004,060855033242004,+37.3298035,-121.7830753,100,6
060855033242005,060855033242005,060855033242005,+37.3276891,-121.7851786,252,3
060855033242006,060855033242006,060855033242006,+37.3276525,-121.7833277,58,3
060855033242007,060855033242007,060855033242007,+37.3285792,-121.7877906,120,11
060855033242008,060855033242008,060855033242008,+37.3257144,-121.7845347,261,3
060855033242009,060855033242009,060855033251001,+37.3269289,-121.7833266,55,10
060855033251000,060855033251000,060855033251001,+37.3232423,-121.7826415,233,0
060855033251001,060855033251001,060855033251001,+37.3208912,-121.7816998,241,0
060855033251002,060855033251002,060855033251002,+37.3211029,-121.7841890,167,1
060855033251003,060855033251003,060855033251003,+37.3229805,-121.7859093,97,81
060855033251004,060855033251004,060855033251004,+37.3241411,-121.7889450,276,6
060855033251005,060855033251005,060855033251005,+37.3237884,-121.7910554,180,1
060855033251006,060855033251006,060855033251006,+37.3238647,-121.7947526,156,115
060855033251007,060855033251007,060855033251007,+37.3226458,-121.7938597,159,2
060855033251008,060855033251008,060855033251008,+37.3223964,-121.7907146,148,1
060855033251009,060855033251009,060855033251009,+37.3212008,-121.7916998,277,4
060855033251010,060855033251010,060855033251010,+37.3216036,-121.7938981,167,7
060855033251011,060855033251011,060855033251011,+37.3208376,-121.7945258,85,1
060855033251012,060855033251012,060855033251012,+37.3196755,-121.7813312,82,6
060855033252000,060855033252000,060855033252000,+37.3196164,-121.7832826,160,5
060855033252001,060855033252001,060855033252001,+37.3182770,-121.7896495,429,71
060855033252002,060855033252002,060855033252003,+37.3190454,-121.7933013,177,4
060855033252003,060855033252003,060855033252003,+37.3189171,-121.7921361,218,0
060855033252004,060855033252004,060855033252004,+37.3193418,-121.7907637,170,2
060855033252005,060855033252005,060855033252005,+37.3196816,-121.7892657,273,6
060855033252006,060855033252006,060855033252006,+37.3206679,-121.7869865,194,10
060855033252007,060855033252007,060855033252007,+37.3157499,-121.7901255,469,211
060855033252008,060855033252008,060855033261008,+37.3151795,-121.7888802,90,41
060855033261000,060855033261000,060855033261008,+37.3329745,-121.7629330,9,0
060855033261001,060855033261001,060855033261008,+37.3334906,-121.7658642,5,0
060855033261002,060855033261002,060855033261008,+37.3318710,-121.7664270,0,0
060855033261003,060855033261003,060855033261008,+37.3320576,-121.7689054,0,0
060855033261004,060855033261004,060855033261008,+37.3306430,-121.7582306,121,0
060855033261005,060855033261005,060855033261008,+37.3276632,-121.7501003,4,0
060855033261006,060855033261006,060855033261008,+37.3247853,-121.7521897,23,0
060855033261007,060855033261007,060855033261008,+37.3264213,-121.7615898,0,0
060855033261008,060855033261008,060855033261008,+37.3228825,-121.7615752,196,0
060855033261009,060855033261009,060855033261010,+37.3252887,-121.7605378,0,4
060855033261010,060855033261010,060855033261010,+37.3220534,-121.7634174,81,0
060855033261011,060855033261011,060855033261011,+37.3267676,-121.7646707,0,1
060855033261012,060855033261012,060855033261013,+37.3266664,-121.7622061,0,3
060855033261013,060855033261013,060855033261013,+37.3257187,-121.7681504,193,0
060855033261014,060855033261014,060855033261014,+37.3245430,-121.7710367,407,10
060855033261015,060855033261015,060855033261015,+37.3247035,-121.7732560,394,29
060855033261016,060855033261016,060855033261016,+37.3230036,-121.7754326,61,5
060855033261017,060855033261017,060855033261017,+37.3237387,-121.7754760,76,3
060855033261018,060855033261018,060855033261018,+37.3231076,-121.7791637,0,46
060855033261019,060855033261019,060855033261019,+37.3199117,-121.7771034,260,16
060855033261020,060855033261020,060855033261020,+37.3197294,-121.7748018,128,10
060855033261021,060855033261021,060855033261021,+37.3216934,-121.7727121,46,3
060855033261022,060855033261022,060855033261022,+37.3221156,-121.7696905,26,6
060855033261023,060855033261023,060855033261023,+37.3231671,-121.7676645,152,7
060855033261024,060855033261024,060855033261024,+37.3242570,-121.7685561,60,1
060855033261025,060855033261025,060855033261025,+37.3212086,-121.7679898,40,1
060855033261026,060855033261026,060855033261026,+37.3200367,-121.7657493,532,12
060855033261027,060855033261027,060855033261028,+37.3194526,-121.7648652,31,5
060855033261028,060855033261028,060855033261028,+37.3188314,-121.7642227,74,0
060855033261029,060855033261029,060855033261030,+37.3203891,-121.7644041,40,1
060855033261030,060855033261030,060855033261030,+37.3211639,-121.7642895,50,0
060855033261031,060855033261031,060855033261031,+37.3199964,-121.7632393,77,3
060855033261032,060855033261032,060855033261032,+37.3202519,-121.7639455,38,1
060855033261033,060855033261033,060855033261033,+37.3189195,-121.7613230,219,4
060855033261034,060855033261034,060855033261036,+37.3194630,-121.7620113,35,4
060855033261035,060855033261035,060855033261036,+37.3218558,-121.7711690,42,0
060855033261036,060855033261036,060855033261036,+37.3209381,-121.7713411,104,0
060855033261037,060855033261037,060855033261037,+37.3201498,-121.7712929,44,2
060855033261038,060855033261038,060855033261038,+37.3186764,-121.7694083,404,20
060855033261039,060855033261039,060855033261039,+37.3194474,-121.7726919,360,6
060855033261040,060855033261040,060855033261040,+37.3173996,-121.7740124,184,1
060855033261041,060855033261041,060855033261041,+37.3225535,-121.7726043,139,5
060855033261042,060855033261042,060855033261042,+37.3216808,-121.7752303,31,1
060855033262000,060855033262000,060855033262000,+37.3188979,-121.7790947,235,5
060855033262001,060855033262001,060855033262001,+37.3182362,-121.7811038,224,4
060855033262002,060855033262002,060855033262002,+37.3171638,-121.7827517,351,7
060855033262003,060855033262003,060855033262004,+37.3173113,-121.7854079,196,6
060855033262004,060855033262004,060855033262004,+37.3162225,-121.7867958,345,0
060855033262005,060855033262005,060855033262005,+37.3161425,-121.7841326,162,1
060855033262006,060855033262006,060855033262006,+37.3171479,-121.7787555,117,4
060855033262007,060855033262007,060855033262007,+37.3172946,-121.7763046,88,2
060855033262008,060855033262008,060855033262009,+37.3167705,-121.7777853,68,3
060855033262009,060855033262009,060855033262009,+37.3164215,-121.7805303,178,0
060855033271000,060855033271000,060855033271000,+37.3126491,-121.7975880,115,1
060855033271001,060855033271001,060855033271001,+37.3119049,-121.7981758,193,6
060855033271002,060855033271002,060855033271002,+37.3107627,-121.7998985,275,1
060855033271003,060855033271003,060855033271004,+37.3114451,-121.8007975,35,2
060855033271004,060855033271004,060855033271004,+37.3106251,-121.7976928,167,0
060855033271005,060855033271005,060855033271005,+37.3096785,-121.7960713,178,3
060855033271006,060855033271006,060855033271006,+37.3086706,-121.7969204,163,1
060855033271007,060855033271007,060855033271007,+37.3064690,-121.7959812,381,2
060855033271008,060855033271008,060855033271008,+37.3049025,-121.7958450,127,4
060855033272000,060855033272000,060855033272000,+37.3130947,-121.7921566,0,105
060855033272001,060855033272001,060855033272001,+37.3106300,-121.7904100,257,2
060855033272002,060855033272002,060855033272002,+37.3116087,-121.7940567,191,14
060855033272003,060855033272003,060855033272004,+37.3108329,-121.7917569,110,14
060855033272004,060855033272004,060855033272004,+37.3099233,-121.7937304,319,0
060855033272005,060855033272005,060855033272006,+37.3085606,-121.7946719,88,10
060855033272006,060855033272006,060855033272006,+37.3090096,-121.7896669,181,0
060855033272007,060855033272007,060855033272007,+37.3098205,-121.7876288,74,2
060855033272008,060855033272008,060855033272010,+37.3109685,-121.7882003,28,2
060855033272009,060855033272009,060855033272010,+37.3083213,-121.7923551,88,0
060855033272010,060855033272010,060855033272010,+37.3075770,-121.7932718,150,0
060855033272011,060855033272011,060855033272012,+37.3078802,-121.7900224,53,6
060855033272012,060855033272012,060855033272012,+37.3067847,-121.7924604,138,0
060855033273000,060855033273000,060855033273000,+37.3122263,-121.7895420,60,60
060855033273001,060855033273001,060855033273001,+37.3115363,-121.7888818,2,4
060855033273002,060855033273002,060855033273004,+37.3093549,-121.7835783,24,1
060855033273003,060855033273003,060855033273004,+37.3090244,-121.7852247,99,0
060855033273004,060855033273004,060855033273004,+37.3077184,-121.7812514,40,0
060855033273005,060855033273005,060855033273005,+37.3041618,-121.7792223,250,50
060855033273006,060855033273006,060855033273006,+37.3047497,-121.7805427,113,6
060855033273007,060855033273007,060855033273007,+37.3067924,-121.7826544,144,5
060855033273008,060855033273008,060855033273008,+37.3079873,-121.7856776,71,5
060855033273009,060855033273009,060855033273009,+37.3072290,-121.7863061,195,1
060855033273010,060855033273010,060855033273012,+37.3050873,-121.7830159,74,238
060855033273011,060855033273011,060855033273012,+37.3044478,-121.7815142,99,0
060855033273012,060855033273012,060855033273012,+37.3032462,-121.7759868,197,0
060855033273013,060855033273013,060855033273013,+37.3019609,-121.7759200,33,12
060855033291000,060855033291000,060855033291000,+37.3149369,-121.7766325,226,17
060855033291001,060855033291001,060855033291001,+37.3136548,-121.7777613,93,3
060855033291002,060855033291002,060855033291002,+37.3146221,-121.7786740,32,1
060855033291003,060855033291003,060855033291003,+37.3152246,-121.7802630,46,3
060855033291004,060855033291004,060855033291004,+37.3140866,-121.7820385,145,4
060855033291005,060855033291005,060855033291005,+37.3134004,-121.7797407,56,2
060855033291006,060855033291006,060855033291007,+37.3139903,-121.7798790,57,2
060855033291007,060855033291007,060855033291007,+37.3145550,-121.7800121,67,0
060855033291008,060855033291008,060855033291011,+37.3138691,-121.7739325,0,1
060855033291009,060855033291009,060855033291011,+37.3129310,-121.7742580,0,0
060855033291010,060855033291010,060855033291011,+37.3119150,-121.7743429,164,0
060855033291011,060855033291011,060855033291011,+37.3128707,-121.7772068,137,0
060855033291012,060855033291012,060855033291012,+37.3121815,-121.7799926,245,13
060855033291013,060855033291013,060855033291014,+37.3116720,-121.7826104,183,1
060855033291014,060855033291014,060855033291014,+37.3105800,-121.7811948,67,0
060855033291015,060855033291015,060855033291016,+37.3116162,-121.7787080,21,13
060855033291016,060855033291016,060855033291016,+37.3113875,-121.7771122,217,0
060855033291017,060855033291017,060855033292000,+37.3105786,-121.7796944,0,23
060855033292000,060855033292000,060855033292000,+37.3094210,-121.7751623,184,0
060855033292001,060855033292001,060855033292001,+37.3104191,-121.7746240,43,2
060855033292002,060855033292002,060855033292002,+37.3106246,-121.7736873,35,1
060855033292003,060855033292003,060855033292006,+37.3104057,-121.7767580,33,116
060855033292004,060855033292004,060855033292006,+37.3085948,-121.7763222,64,0
060855033292005,060855033292005,060855033292006,+37.3096856,-121.7765933,36,0
060855033292006,060855033292006,060855033292006,+37.3090559,-121.7793019,177,0
060855033292007,060855033292007,060855033292007,+37.3119078,-121.7864926,149,5
060855033292008,060855033292008,060855033292008,+37.3137851,-121.7870487,249,10
060855033292009,060855033292009,060855033292009,+37.3136615,-121.7841044,208,16
060855033292010,060855033292010,060855033292010,+37.3079829,-121.7727368,192,4
060855033292011,060855033292011,060855033292012,+37.3087855,-121.7718282,78,1
060855033292012,060855033292012,060855033292012,+37.3067329,-121.7774767,76,0
060855033292013,060855033292013,060855033301000,+37.3072621,-121.7746997,181,145
060855033301000,060855033301000,060855033301000,+37.3109303,-121.7646862,446,0
060855033301001,060855033301001,060855033301001,+37.3090552,-121.7663287,83,3
060855033301002,060855033301002,060855033301002,+37.3111148,-121.7695140,171,7
060855033301003,060855033301003,060855033301008,+37.3104673,-121.7710092,65,8
060855033301004,060855033301004,060855033301008,+37.3086388,-121.7597418,172,0
060855033301005,060855033301005,060855033301008,+37.3097730,-121.7595076,58,0
060855033301006,060855033301006,060855033301008,+37.3105165,-121.7595427,61,0
060855033301007,060855033301007,060855033301008,+37.3110897,-121.7600120,38,0
060855033301008,060855033301008,060855033301008,+37.3078175,-121.7612878,66,0
060855033301009,060855033301009,060855033301009,+37.3086239,-121.7645557,141,11
060855033301010,060855033301010,060855033301011,+37.3094161,-121.7706368,76,2
060855033301011,060855033301011,060855033301011,+37.3079813,-121.7686969,165,0
060855033301012,060855033301012,060855033301013,+37.3083021,-121.7610012,0,1
060855033301013,060855033301013,060855033301013,+37.3072189,-121.7638396,89,0
060855033301014,060855033301014,060855033301014,+37.3066552,-121.7659370,127,2
060855033301015,060855033301015,060855033301015,+37.3053936,-121.7679297,168,1
060855033301016,060855033301016,060855033301016,+37.3062038,-121.7690227,117,2
060855033301017,060855033301017,060855033302000,+37.3054568,-121.7646852,60,4
060855033302000,060855033302000,060855033302000,+37.3122541,-121.7573834,199,0
060855033302001,060855033302001,060855033302003,+37.3132256,-121.7582435,60,2
060855033302002,060855033302002,060855033302003,+37.3125699,-121.7595556,52,0
060855033302003,060855033302003,060855033302003,+37.3127639,-121.7603588,35,0
060855033302004,060855033302004,060855033302007,+37.3129164,-121.7610278,0,7
060855033302005,060855033302005,060855033302007,+37.3115785,-121.7585263,107,0
060855033302006,060855033302006,060855033302007,+37.3094886,-121.7579588,140,0
060855033302007,060855033302007,060855033302007,+37.3078390,-121.7568143,75,0
060855033302008,060855033302008,060855033302008,+37.3093635,-121.7563285,232,1
060855033302009,060855033302009,060855033302011,+37.3097397,-121.7572497,225,4
060855033302010,060855033302010,060855033302011,+37.3086780,-121.7585071,0,0
060855033302011,060855033302011,060855033302011,+37.3069459,-121.7594990,275,0
060855033302012,060855033302012,060855033302012,+37.3061776,-121.7621634,308,2
